VarInfo	ResiduumInfo	Residuum	Value	AbsTol
SYieldALbyWq2w15	Residuum equation #3399(Solvar: SYieldALbyWq2w15)	-1.56125e-17	0.0146559	1e-06
SYieldALbyWq2w16	Residuum equation #3400(Solvar: SYieldALbyWq2w16)	1.73472e-18	0.00692878	1e-06
SYieldALbyWq2w17	Residuum equation #3401(Solvar: SYieldALbyWq2w17)	5.20417e-18	0.0113041	1e-06
SYieldALbyWq2w18	Residuum equation #3402(Solvar: SYieldALbyWq2w18)	-6.93889e-17	0.0351439	1e-06
SYieldALbyWq2w19	Residuum equation #3403(Solvar: SYieldALbyWq2w19)	1.38778e-17	0.01776	1e-06
SYieldALbyWq2w20	Residuum equation #3404(Solvar: SYieldALbyWq2w20)	2.77556e-17	0.0237628	1e-06
SYieldALbyWq2w21	Residuum equation #3405(Solvar: SYieldALbyWq2w21)	8.32667e-17	0.0640067	1e-06
SYieldALbyWq2w22	Residuum equation #3406(Solvar: SYieldALbyWq2w22)	-1.66533e-16	0.10786	1e-06
SYieldALbyWq2w23	Residuum equation #3407(Solvar: SYieldALbyWq2w23)	-3.46945e-18	0.0224609	1e-06
SYieldALbyWq2w24	Residuum equation #3408(Solvar: SYieldALbyWq2w24)	6.93889e-18	0.0134583	1e-06
SYieldALbyWq2w25	Residuum equation #3409(Solvar: SYieldALbyWq2w25)	-1.73472e-17	0.0120467	1e-06
SYieldALbyWq2w26	Residuum equation #3410(Solvar: SYieldALbyWq2w26)	5.20417e-18	0.00993902	1e-06
SYieldALbyWq2w27	Residuum equation #3411(Solvar: SYieldALbyWq2w27)	6.93889e-18	0.00475736	1e-06
SYieldALbyWq2w28	Residuum equation #3412(Solvar: SYieldALbyWq2w28)	5.20417e-18	0.00477517	1e-06
SYieldALbyWq2w29	Residuum equation #3413(Solvar: SYieldALbyWq2w29)	1.73472e-18	0.00563185	1e-06
SYieldALbyWq2w30	Residuum equation #3414(Solvar: SYieldALbyWq2w30)	1.56125e-17	0.0147601	1e-06
SYieldALbyWq2w31	Residuum equation #3415(Solvar: SYieldALbyWq2w31)	-1.04083e-17	0.00721304	1e-06
SYieldALbyWq2w32	Residuum equation #3416(Solvar: SYieldALbyWq2w32)	-3.46945e-18	0.0133728	1e-06
SYieldALbyWq2w33	Residuum equation #3417(Solvar: SYieldALbyWq2w33)	0	0.0278885	1e-06
SYieldALbyWq2w34	Residuum equation #3418(Solvar: SYieldALbyWq2w34)	0	0.0228965	1e-06
SYieldALbyWq2w35	Residuum equation #3419(Solvar: SYieldALbyWq2w35)	-3.81639e-17	0.0259696	1e-06
SYieldALbyWq2w36	Residuum equation #3420(Solvar: SYieldALbyWq2w36)	-1.38778e-17	0.0386466	1e-06
SYieldALbyWq2w37	Residuum equation #3421(Solvar: SYieldALbyWq2w37)	6.93889e-18	0.0556942	1e-06
SYieldALbyWq2w38	Residuum equation #3422(Solvar: SYieldALbyWq2w38)	-1.38778e-17	0.0257853	1e-06
SYieldALbyWq2w39	Residuum equation #3423(Solvar: SYieldALbyWq2w39)	-2.08167e-17	0.019418	1e-06
SYieldALbyWq2w40	Residuum equation #3424(Solvar: SYieldALbyWq2w40)	4.85723e-17	0.0484295	1e-06
SYieldALbyWq2w41	Residuum equation #3425(Solvar: SYieldALbyWq2w41)	-2.77556e-17	0.0571641	1e-06
SYieldALbyWq2w42	Residuum equation #3426(Solvar: SYieldALbyWq2w42)	-1.64799e-17	0.00766689	1e-06
SYieldALbyWq2w43	Residuum equation #3427(Solvar: SYieldALbyWq2w43)	-9.54098e-18	0.00479037	1e-06
SYieldALbyWq2w44	Residuum equation #3428(Solvar: SYieldALbyWq2w44)	-7.80626e-18	0.00563798	1e-06
SYieldALbyWq2w45	Residuum equation #3429(Solvar: SYieldALbyWq2w45)	-8.67362e-18	0.0148129	1e-06
SYieldALbyWq2w46	Residuum equation #3430(Solvar: SYieldALbyWq2w46)	-8.67362e-18	0.0075884	1e-06
SYieldALbyWq2w47	Residuum equation #3431(Solvar: SYieldALbyWq2w47)	6.93889e-18	0.0193066	1e-06
SYieldALbyWq2w48	Residuum equation #3432(Solvar: SYieldALbyWq2w48)	-6.93889e-17	0.0408451	1e-06
SYieldALbyWq2w49	Residuum equation #3433(Solvar: SYieldALbyWq2w49)	-1.38778e-17	0.0241664	1e-06
SYieldALbyWq2w50	Residuum equation #3434(Solvar: SYieldALbyWq2w50)	-2.42861e-17	0.0173261	1e-06
SYieldALbyWq2w51	Residuum equation #3435(Solvar: SYieldALbyWq2w51)	-6.93889e-18	0.0299858	1e-06
SYieldALbyWq2w52	Residuum equation #3436(Solvar: SYieldALbyWq2w52)	-4.16334e-17	0.0458749	1e-06
SYieldALbyWq2w53	Residuum equation #3437(Solvar: SYieldALbyWq2w53)	-6.93889e-18	0.0235875	1e-06
SYieldALbyWq2w54	Residuum equation #3438(Solvar: SYieldALbyWq2w54)	3.1225e-17	0.0173051	1e-06
SYieldALbyWq2w55	Residuum equation #3439(Solvar: SYieldALbyWq2w55)	1.04083e-16	0.0395548	1e-06
SYieldALbyWq2w56	Residuum equation #3440(Solvar: SYieldALbyWq2w56)	-6.93889e-17	0.0793009	1e-06
SYieldALbyWq2w57	Residuum equation #3441(Solvar: SYieldALbyWq2w57)	3.46945e-18	0.00749097	1e-06
SYieldALbyWq2w58	Residuum equation #3442(Solvar: SYieldALbyWq2w58)	-1.12757e-17	0.00470489	1e-06
SYieldALbyWq2w59	Residuum equation #3443(Solvar: SYieldALbyWq2w59)	-3.46945e-18	0.00563216	1e-06
SYieldALbyWq2w60	Residuum equation #3444(Solvar: SYieldALbyWq2w60)	-1.38778e-17	0.0143983	1e-06
SYieldALbyWq2w61	Residuum equation #3445(Solvar: SYieldALbyWq2w61)	-4.33681e-18	0.00636259	1e-06
SYieldALbyWq2w62	Residuum equation #3446(Solvar: SYieldALbyWq2w62)	3.05311e-16	0.249232	1e-06
SYieldALbyWq2w63	Residuum equation #3447(Solvar: SYieldALbyWq2w63)	2.22045e-16	0.697591	1e-06
SYieldALbyWq2w64	Residuum equation #3448(Solvar: SYieldALbyWq2w64)	6.93889e-17	0.116682	1e-06
SYieldALbyWq2w65	Residuum equation #3449(Solvar: SYieldALbyWq2w65)	1.73472e-17	0.0205081	1e-06
SYieldALbyWq2w66	Residuum equation #3450(Solvar: SYieldALbyWq2w66)	-5.55112e-17	0.0624058	1e-06
SYieldALbyWq2w67	Residuum equation #3451(Solvar: SYieldALbyWq2w67)	-2.22045e-16	0.0902496	1e-06
SYieldALbyWq2w68	Residuum equation #3452(Solvar: SYieldALbyWq2w68)	-6.93889e-18	0.0274141	1e-06
SYieldALbyWq2w69	Residuum equation #3453(Solvar: SYieldALbyWq2w69)	5.20417e-17	0.0308425	1e-06
SYieldALbyWq2w70	Residuum equation #3454(Solvar: SYieldALbyWq2w70)	5.55112e-16	0.574572	1e-06
SYieldALbyWq2w71	Residuum equation #3455(Solvar: SYieldALbyWq2w71)	1.11022e-16	0.955104	1e-06
SYieldALbyWq2w72	Residuum equation #3456(Solvar: SYieldALbyWq2w72)	2.498e-16	0.103158	1e-06
SYieldALbyWq2w73	Residuum equation #3457(Solvar: SYieldALbyWq2w73)	3.46945e-18	0.00479712	1e-06
SYieldALbyWq2w74	Residuum equation #3458(Solvar: SYieldALbyWq2w74)	-8.67362e-19	0.00557496	1e-06
SYieldALbyWq2w75	Residuum equation #3459(Solvar: SYieldALbyWq2w75)	3.46945e-18	0.0146744	1e-06
SYieldALbyWq2w76	Residuum equation #3460(Solvar: SYieldALbyWq2w76)	1.04083e-17	0.00682077	1e-06
SYieldALbyWq2w77	Residuum equation #3461(Solvar: SYieldALbyWq2w77)	-2.77556e-17	0.138896	1e-06
SYieldALbyWq2w78	Residuum equation #3462(Solvar: SYieldALbyWq2w78)	1.22125e-15	0.51867	1e-06
SYieldALbyWq2w79	Residuum equation #3463(Solvar: SYieldALbyWq2w79)	-9.71445e-17	0.0694083	1e-06
SYieldALbyWq2w80	Residuum equation #3464(Solvar: SYieldALbyWq2w80)	-4.51028e-17	0.0177598	1e-06
SYieldALbyWq2w81	Residuum equation #3465(Solvar: SYieldALbyWq2w81)	-3.46945e-18	0.0210418	1e-06
SYieldALbyWq2w82	Residuum equation #3466(Solvar: SYieldALbyWq2w82)	0	0.02433	1e-06
SYieldALbyWq2w83	Residuum equation #3467(Solvar: SYieldALbyWq2w83)	0	0.0217585	1e-06
SYieldALbyWq2w84	Residuum equation #3468(Solvar: SYieldALbyWq2w84)	-1.04083e-17	0.0150636	1e-06
SYieldALbyWq2w85	Residuum equation #3469(Solvar: SYieldALbyWq2w85)	-5.55112e-17	0.1958	1e-06
SYieldALbyWq2w86	Residuum equation #3470(Solvar: SYieldALbyWq2w86)	2.77556e-16	0.372569	1e-06
SYieldALbyWq2w87	Residuum equation #3471(Solvar: SYieldALbyWq2w87)	-3.1225e-17	0.00820151	1e-06
SYieldALbyWq2w88	Residuum equation #3472(Solvar: SYieldALbyWq2w88)	6.93889e-18	0.0046793	1e-06
SYieldALbyWq2w89	Residuum equation #3473(Solvar: SYieldALbyWq2w89)	-1.21431e-17	0.00558085	1e-06
SYieldALbyWq2w90	Residuum equation #3474(Solvar: SYieldALbyWq2w90)	2.08934e-12	0.0113707	1e-06
SYieldALbyWq2w91	Residuum equation #3475(Solvar: SYieldALbyWq2w91)	-1.44218e-13	0.0168847	1e-06
SYieldALbyWq2w92	Residuum equation #3476(Solvar: SYieldALbyWq2w92)	-8.13712e-08	0.00927303	1e-06
SYieldALbyWq2w93	Residuum equation #3477(Solvar: SYieldALbyWq2w93)	-9.91935e-09	0.00101203	1e-06
SYieldALbyWq3w0	Residuum equation #3478(Solvar: SYieldALbyWq3w0)	2.08167e-17	0.0463229	1e-06
SYieldALbyWq3w1	Residuum equation #3479(Solvar: SYieldALbyWq3w1)	5.89806e-17	0.0266013	1e-06
SYieldALbyWq3w2	Residuum equation #3480(Solvar: SYieldALbyWq3w2)	-1.94289e-16	0.142763	1e-06
SYieldALbyWq3w3	Residuum equation #3481(Solvar: SYieldALbyWq3w3)	-3.33067e-16	0.480919	1e-06
SYieldALbyWq3w4	Residuum equation #3482(Solvar: SYieldALbyWq3w4)	2.77556e-17	0.125022	1e-06
SYieldALbyWq3w5	Residuum equation #3483(Solvar: SYieldALbyWq3w5)	-4.85723e-17	0.0593704	1e-06
SYieldALbyWq3w6	Residuum equation #3484(Solvar: SYieldALbyWq3w6)	4.16334e-17	0.0676956	1e-06
SYieldALbyWq3w7	Residuum equation #3485(Solvar: SYieldALbyWq3w7)	2.498e-16	0.0682619	1e-06
SYieldALbyWq3w8	Residuum equation #3486(Solvar: SYieldALbyWq3w8)	-6.93889e-17	0.0653767	1e-06
SYieldALbyWq3w9	Residuum equation #3487(Solvar: SYieldALbyWq3w9)	1.38778e-17	0.057037	1e-06
SYieldALbyWq3w10	Residuum equation #3488(Solvar: SYieldALbyWq3w10)	2.77556e-17	0.152025	1e-06
SYieldALbyWq3w11	Residuum equation #3489(Solvar: SYieldALbyWq3w11)	1.11022e-16	0.17122	1e-06
SYieldALbyWq3w12	Residuum equation #3490(Solvar: SYieldALbyWq3w12)	-3.46945e-18	0.0212031	1e-06
SYieldALbyWq3w13	Residuum equation #3491(Solvar: SYieldALbyWq3w13)	1.9082e-17	0.0155981	1e-06
SYieldALbyWq3w14	Residuum equation #3492(Solvar: SYieldALbyWq3w14)	6.93889e-18	0.0229702	1e-06
SYieldALbyWq3w15	Residuum equation #3493(Solvar: SYieldALbyWq3w15)	-2.77556e-17	0.0457661	1e-06
SYieldALbyWq3w16	Residuum equation #3494(Solvar: SYieldALbyWq3w16)	1.38778e-17	0.0256095	1e-06
SYieldALbyWq3w17	Residuum equation #3495(Solvar: SYieldALbyWq3w17)	-1.38778e-17	0.0394041	1e-06
SYieldALbyWq3w18	Residuum equation #3496(Solvar: SYieldALbyWq3w18)	-2.22045e-16	0.0969058	1e-06
SYieldALbyWq3w19	Residuum equation #3497(Solvar: SYieldALbyWq3w19)	2.08167e-17	0.0567464	1e-06
SYieldALbyWq3w20	Residuum equation #3498(Solvar: SYieldALbyWq3w20)	4.16334e-17	0.0696034	1e-06
SYieldALbyWq3w21	Residuum equation #3499(Solvar: SYieldALbyWq3w21)	5.55112e-17	0.151766	1e-06
SYieldALbyWq3w22	Residuum equation #3500(Solvar: SYieldALbyWq3w22)	2.22045e-16	0.222654	1e-06
SYieldALbyWq3w23	Residuum equation #3501(Solvar: SYieldALbyWq3w23)	-2.77556e-17	0.0673896	1e-06
SYieldALbyWq3w24	Residuum equation #3502(Solvar: SYieldALbyWq3w24)	2.08167e-17	0.0436976	1e-06
SYieldALbyWq3w25	Residuum equation #3503(Solvar: SYieldALbyWq3w25)	-2.77556e-17	0.0417251	1e-06
SYieldALbyWq3w26	Residuum equation #3504(Solvar: SYieldALbyWq3w26)	1.38778e-17	0.0367524	1e-06
SYieldALbyWq3w27	Residuum equation #3505(Solvar: SYieldALbyWq3w27)	-1.38778e-16	0.0188011	1e-06
SYieldALbyWq3w28	Residuum equation #3506(Solvar: SYieldALbyWq3w28)	-1.04083e-17	0.0153811	1e-06
SYieldALbyWq3w29	Residuum equation #3507(Solvar: SYieldALbyWq3w29)	1.04083e-17	0.0228179	1e-06
SYieldALbyWq3w30	Residuum equation #3508(Solvar: SYieldALbyWq3w30)	2.77556e-17	0.046045	1e-06
SYieldALbyWq3w31	Residuum equation #3509(Solvar: SYieldALbyWq3w31)	-1.38778e-17	0.026412	1e-06
SYieldALbyWq3w32	Residuum equation #3510(Solvar: SYieldALbyWq3w32)	0	0.0453033	1e-06
SYieldALbyWq3w33	Residuum equation #3511(Solvar: SYieldALbyWq3w33)	-2.77556e-17	0.0817546	1e-06
SYieldALbyWq3w34	Residuum equation #3512(Solvar: SYieldALbyWq3w34)	5.55112e-17	0.0704553	1e-06
SYieldALbyWq3w35	Residuum equation #3513(Solvar: SYieldALbyWq3w35)	-1.38778e-16	0.0740496	1e-06
SYieldALbyWq3w36	Residuum equation #3514(Solvar: SYieldALbyWq3w36)	1.38778e-17	0.0986364	1e-06
SYieldALbyWq3w37	Residuum equation #3515(Solvar: SYieldALbyWq3w37)	-1.66533e-16	0.134195	1e-06
SYieldALbyWq3w38	Residuum equation #3516(Solvar: SYieldALbyWq3w38)	-4.16334e-17	0.0727163	1e-06
SYieldALbyWq3w39	Residuum equation #3517(Solvar: SYieldALbyWq3w39)	7.63278e-17	0.0609861	1e-06
SYieldALbyWq3w40	Residuum equation #3518(Solvar: SYieldALbyWq3w40)	-1.38778e-16	0.125034	1e-06
SYieldALbyWq3w41	Residuum equation #3519(Solvar: SYieldALbyWq3w41)	8.32667e-17	0.144727	1e-06
SYieldALbyWq3w42	Residuum equation #3520(Solvar: SYieldALbyWq3w42)	-6.93889e-17	0.0303445	1e-06
SYieldALbyWq3w43	Residuum equation #3521(Solvar: SYieldALbyWq3w43)	-1.56125e-17	0.0154282	1e-06
SYieldALbyWq3w44	Residuum equation #3522(Solvar: SYieldALbyWq3w44)	-2.77556e-17	0.0228695	1e-06
SYieldALbyWq3w45	Residuum equation #3523(Solvar: SYieldALbyWq3w45)	-6.93889e-17	0.0461836	1e-06
SYieldALbyWq3w46	Residuum equation #3524(Solvar: SYieldALbyWq3w46)	-2.77556e-17	0.0274172	1e-06
SYieldALbyWq3w47	Residuum equation #3525(Solvar: SYieldALbyWq3w47)	8.32667e-17	0.0624925	1e-06
SYieldALbyWq3w48	Residuum equation #3526(Solvar: SYieldALbyWq3w48)	-1.249e-16	0.108433	1e-06
SYieldALbyWq3w49	Residuum equation #3527(Solvar: SYieldALbyWq3w49)	1.38778e-17	0.0724601	1e-06
SYieldALbyWq3w50	Residuum equation #3528(Solvar: SYieldALbyWq3w50)	-3.46945e-17	0.053658	1e-06
SYieldALbyWq3w51	Residuum equation #3529(Solvar: SYieldALbyWq3w51)	2.77556e-17	0.080719	1e-06
SYieldALbyWq3w52	Residuum equation #3530(Solvar: SYieldALbyWq3w52)	-6.93889e-17	0.113623	1e-06
SYieldALbyWq3w53	Residuum equation #3531(Solvar: SYieldALbyWq3w53)	4.16334e-17	0.0690721	1e-06
SYieldALbyWq3w54	Residuum equation #3532(Solvar: SYieldALbyWq3w54)	3.46945e-17	0.0548019	1e-06
SYieldALbyWq3w55	Residuum equation #3533(Solvar: SYieldALbyWq3w55)	8.32667e-17	0.106241	1e-06
SYieldALbyWq3w56	Residuum equation #3534(Solvar: SYieldALbyWq3w56)	-1.38778e-16	0.182188	1e-06
SYieldALbyWq3w57	Residuum equation #3535(Solvar: SYieldALbyWq3w57)	-6.245e-17	0.0296858	1e-06
SYieldALbyWq3w58	Residuum equation #3536(Solvar: SYieldALbyWq3w58)	-2.42861e-17	0.0154607	1e-06
SYieldALbyWq3w59	Residuum equation #3537(Solvar: SYieldALbyWq3w59)	-1.04083e-17	0.0229876	1e-06
SYieldALbyWq3w60	Residuum equation #3538(Solvar: SYieldALbyWq3w60)	-6.93889e-18	0.0450681	1e-06
SYieldALbyWq3w61	Residuum equation #3539(Solvar: SYieldALbyWq3w61)	1.38778e-17	0.0239769	1e-06
SYieldALbyWq3w62	Residuum equation #3540(Solvar: SYieldALbyWq3w62)	-6.10623e-16	0.438431	1e-06
SYieldALbyWq3w63	Residuum equation #3541(Solvar: SYieldALbyWq3w63)	-2.22045e-16	1.03736	1e-06
SYieldALbyWq3w64	Residuum equation #3542(Solvar: SYieldALbyWq3w64)	2.77556e-16	0.241413	1e-06
SYieldALbyWq3w65	Residuum equation #3543(Solvar: SYieldALbyWq3w65)	5.55112e-17	0.0630427	1e-06
SYieldALbyWq3w66	Residuum equation #3544(Solvar: SYieldALbyWq3w66)	-2.22045e-16	0.148535	1e-06
SYieldALbyWq3w67	Residuum equation #3545(Solvar: SYieldALbyWq3w67)	-3.05311e-16	0.192931	1e-06
SYieldALbyWq3w68	Residuum equation #3546(Solvar: SYieldALbyWq3w68)	2.77556e-17	0.0760927	1e-06
SYieldALbyWq3w69	Residuum equation #3547(Solvar: SYieldALbyWq3w69)	1.11022e-16	0.085683	1e-06
SYieldALbyWq3w70	Residuum equation #3548(Solvar: SYieldALbyWq3w70)	3.33067e-16	0.886554	1e-06
SYieldALbyWq3w71	Residuum equation #3549(Solvar: SYieldALbyWq3w71)	1.11022e-15	1.41071	1e-06
SYieldALbyWq3w72	Residuum equation #3550(Solvar: SYieldALbyWq3w72)	3.05311e-16	0.2225	1e-06
SYieldALbyWq3w73	Residuum equation #3551(Solvar: SYieldALbyWq3w73)	-2.08167e-17	0.0152087	1e-06
SYieldALbyWq3w74	Residuum equation #3552(Solvar: SYieldALbyWq3w74)	-2.42861e-17	0.0224826	1e-06
SYieldALbyWq3w75	Residuum equation #3553(Solvar: SYieldALbyWq3w75)	3.46945e-17	0.045804	1e-06
SYieldALbyWq3w76	Residuum equation #3554(Solvar: SYieldALbyWq3w76)	2.42861e-17	0.0252816	1e-06
SYieldALbyWq3w77	Residuum equation #3555(Solvar: SYieldALbyWq3w77)	1.11022e-16	0.280887	1e-06
SYieldALbyWq3w78	Residuum equation #3556(Solvar: SYieldALbyWq3w78)	1.33227e-15	0.817118	1e-06
SYieldALbyWq3w79	Residuum equation #3557(Solvar: SYieldALbyWq3w79)	-1.94289e-16	0.162525	1e-06
SYieldALbyWq3w80	Residuum equation #3558(Solvar: SYieldALbyWq3w80)	-6.245e-17	0.0549932	1e-06
SYieldALbyWq3w81	Residuum equation #3559(Solvar: SYieldALbyWq3w81)	1.249e-16	0.0633573	1e-06
SYieldALbyWq3w82	Residuum equation #3560(Solvar: SYieldALbyWq3w82)	-1.38778e-17	0.0695609	1e-06
SYieldALbyWq3w83	Residuum equation #3561(Solvar: SYieldALbyWq3w83)	8.32667e-17	0.0659513	1e-06
SYieldALbyWq3w84	Residuum equation #3562(Solvar: SYieldALbyWq3w84)	1.38778e-17	0.0484018	1e-06
SYieldALbyWq3w85	Residuum equation #3563(Solvar: SYieldALbyWq3w85)	2.77556e-16	0.36458	1e-06
SYieldALbyWq3w86	Residuum equation #3564(Solvar: SYieldALbyWq3w86)	-1.11022e-16	0.616071	1e-06
SYieldALbyWq3w87	Residuum equation #3565(Solvar: SYieldALbyWq3w87)	-1.38778e-16	0.0317362	1e-06
SYieldALbyWq3w88	Residuum equation #3566(Solvar: SYieldALbyWq3w88)	1.04083e-17	0.0149378	1e-06
SYieldALbyWq3w89	Residuum equation #3567(Solvar: SYieldALbyWq3w89)	-6.93889e-18	0.022551	1e-06
SYieldALbyWq3w90	Residuum equation #3568(Solvar: SYieldALbyWq3w90)	3.36531e-12	0.018309	1e-06
SYieldALbyWq3w91	Residuum equation #3569(Solvar: SYieldALbyWq3w91)	4.23658e-13	0.0278472	1e-06
SYieldALbyWq3w92	Residuum equation #3570(Solvar: SYieldALbyWq3w92)	-1.35234e-07	0.0154032	1e-06
SYieldALbyWq3w93	Residuum equation #3571(Solvar: SYieldALbyWq3w93)	-1.64763e-08	0.00168134	1e-06
SYieldNbyDq0w0	Residuum equation #3572(Solvar: SYieldNbyDq0w0)	3.03577e-18	0.00137451	1e-06
SYieldNbyDq0w1	Residuum equation #3573(Solvar: SYieldNbyDq0w1)	-1.30104e-18	0.001117	1e-06
SYieldNbyDq0w2	Residuum equation #3574(Solvar: SYieldNbyDq0w2)	4.33681e-19	0.00116493	1e-06
SYieldNbyDq0w3	Residuum equation #3575(Solvar: SYieldNbyDq0w3)	-6.50521e-19	0.00143999	1e-06
SYieldNbyDq0w4	Residuum equation #3576(Solvar: SYieldNbyDq0w4)	1.0842e-18	0.00128556	1e-06
SYieldNbyDq0w5	Residuum equation #3577(Solvar: SYieldNbyDq0w5)	4.33681e-19	0.00143711	1e-06
SYieldNbyDq0w6	Residuum equation #3578(Solvar: SYieldNbyDq0w6)	-1.30104e-18	0.00155242	1e-06
SYieldNbyDq0w7	Residuum equation #3579(Solvar: SYieldNbyDq0w7)	-1.30104e-18	0.0015682	1e-06
SYieldNbyDq0w8	Residuum equation #3580(Solvar: SYieldNbyDq0w8)	1.30104e-18	0.00148973	1e-06
SYieldNbyDq0w9	Residuum equation #3581(Solvar: SYieldNbyDq0w9)	-1.95156e-18	0.00128207	1e-06
SYieldNbyDq0w10	Residuum equation #3582(Solvar: SYieldNbyDq0w10)	-4.33681e-19	0.00114995	1e-06
SYieldNbyDq0w11	Residuum equation #3583(Solvar: SYieldNbyDq0w11)	-8.67362e-19	0.00102659	1e-06
SYieldNbyDq0w12	Residuum equation #3584(Solvar: SYieldNbyDq0w12)	-1.40946e-18	0.000838274	1e-06
SYieldNbyDq0w13	Residuum equation #3585(Solvar: SYieldNbyDq0w13)	-1.30104e-18	0.000864383	1e-06
SYieldNbyDq0w14	Residuum equation #3586(Solvar: SYieldNbyDq0w14)	1.30104e-18	0.00107985	1e-06
SYieldNbyDq0w15	Residuum equation #3587(Solvar: SYieldNbyDq0w15)	2.1684e-19	0.00137112	1e-06
SYieldNbyDq0w16	Residuum equation #3588(Solvar: SYieldNbyDq0w16)	6.50521e-19	0.00109455	1e-06
SYieldNbyDq0w17	Residuum equation #3589(Solvar: SYieldNbyDq0w17)	-1.0842e-18	0.00101896	1e-06
SYieldNbyDq0w18	Residuum equation #3590(Solvar: SYieldNbyDq0w18)	-6.50521e-19	0.00110616	1e-06
SYieldNbyDq0w19	Residuum equation #3591(Solvar: SYieldNbyDq0w19)	2.1684e-19	0.00122867	1e-06
SYieldNbyDq0w20	Residuum equation #3592(Solvar: SYieldNbyDq0w20)	1.95156e-18	0.00144811	1e-06
SYieldNbyDq0w21	Residuum equation #3593(Solvar: SYieldNbyDq0w21)	0	0.0017304	1e-06
SYieldNbyDq0w22	Residuum equation #3594(Solvar: SYieldNbyDq0w22)	2.81893e-18	0.00188643	1e-06
SYieldNbyDq0w23	Residuum equation #3595(Solvar: SYieldNbyDq0w23)	-2.81893e-18	0.00150835	1e-06
SYieldNbyDq0w24	Residuum equation #3596(Solvar: SYieldNbyDq0w24)	-2.1684e-19	0.00124659	1e-06
SYieldNbyDq0w25	Residuum equation #3597(Solvar: SYieldNbyDq0w25)	8.67362e-19	0.00101481	1e-06
SYieldNbyDq0w26	Residuum equation #3598(Solvar: SYieldNbyDq0w26)	-1.0842e-19	0.000913536	1e-06
SYieldNbyDq0w27	Residuum equation #3599(Solvar: SYieldNbyDq0w27)	-2.71051e-18	0.000850769	1e-06
SYieldNbyDq0w28	Residuum equation #3600(Solvar: SYieldNbyDq0w28)	6.50521e-19	0.000845111	1e-06
SYieldNbyDq0w29	Residuum equation #3601(Solvar: SYieldNbyDq0w29)	-1.30104e-18	0.00106753	1e-06
SYieldNbyDq0w30	Residuum equation #3602(Solvar: SYieldNbyDq0w30)	8.67362e-19	0.00137169	1e-06
SYieldNbyDq0w31	Residuum equation #3603(Solvar: SYieldNbyDq0w31)	2.38524e-18	0.00110147	1e-06
SYieldNbyDq0w32	Residuum equation #3604(Solvar: SYieldNbyDq0w32)	-6.50521e-19	0.00106748	1e-06
SYieldNbyDq0w33	Residuum equation #3605(Solvar: SYieldNbyDq0w33)	-4.33681e-19	0.00110744	1e-06
SYieldNbyDq0w34	Residuum equation #3606(Solvar: SYieldNbyDq0w34)	1.0842e-18	0.00122715	1e-06
SYieldNbyDq0w35	Residuum equation #3607(Solvar: SYieldNbyDq0w35)	2.1684e-18	0.00142713	1e-06
SYieldNbyDq0w36	Residuum equation #3608(Solvar: SYieldNbyDq0w36)	2.60209e-18	0.00158889	1e-06
SYieldNbyDq0w37	Residuum equation #3609(Solvar: SYieldNbyDq0w37)	6.50521e-19	0.00170676	1e-06
SYieldNbyDq0w38	Residuum equation #3610(Solvar: SYieldNbyDq0w38)	2.38524e-18	0.00150654	1e-06
SYieldNbyDq0w39	Residuum equation #3611(Solvar: SYieldNbyDq0w39)	-2.1684e-18	0.00126463	1e-06
SYieldNbyDq0w40	Residuum equation #3612(Solvar: SYieldNbyDq0w40)	8.67362e-19	0.00106738	1e-06
SYieldNbyDq0w41	Residuum equation #3613(Solvar: SYieldNbyDq0w41)	0	0.000965709	1e-06
SYieldNbyDq0w42	Residuum equation #3614(Solvar: SYieldNbyDq0w42)	5.31259e-18	0.000874113	1e-06
SYieldNbyDq0w43	Residuum equation #3615(Solvar: SYieldNbyDq0w43)	1.0842e-19	0.00084244	1e-06
SYieldNbyDq0w44	Residuum equation #3616(Solvar: SYieldNbyDq0w44)	2.1684e-18	0.00106907	1e-06
SYieldNbyDq0w45	Residuum equation #3617(Solvar: SYieldNbyDq0w45)	2.1684e-18	0.00137426	1e-06
SYieldNbyDq0w46	Residuum equation #3618(Solvar: SYieldNbyDq0w46)	8.67362e-19	0.00111559	1e-06
SYieldNbyDq0w47	Residuum equation #3619(Solvar: SYieldNbyDq0w47)	-2.1684e-19	0.00111592	1e-06
SYieldNbyDq0w48	Residuum equation #3620(Solvar: SYieldNbyDq0w48)	1.51788e-18	0.00114273	1e-06
SYieldNbyDq0w49	Residuum equation #3621(Solvar: SYieldNbyDq0w49)	1.95156e-18	0.00124479	1e-06
SYieldNbyDq0w50	Residuum equation #3622(Solvar: SYieldNbyDq0w50)	3.25261e-18	0.00142265	1e-06
SYieldNbyDq0w51	Residuum equation #3623(Solvar: SYieldNbyDq0w51)	8.67362e-19	0.00157061	1e-06
SYieldNbyDq0w52	Residuum equation #3624(Solvar: SYieldNbyDq0w52)	-1.95156e-18	0.00159532	1e-06
SYieldNbyDq0w53	Residuum equation #3625(Solvar: SYieldNbyDq0w53)	6.50521e-19	0.0015119	1e-06
SYieldNbyDq0w54	Residuum equation #3626(Solvar: SYieldNbyDq0w54)	1.0842e-18	0.00128493	1e-06
